pkt_count,avg_pkt_size,tcp_ratio,udp_ratio,icmp_ratio,other_ratio,unique_src_ips,unique_dst_ips,in_ratio,out_ratio,syn_flag_ratio,pkt_rate,byte_rate,label
123.99605997496901,766.326851995312,0.7003446598932127,0.10657741082006646,0.04807558288872886,0.14075324228683503,19.98640198382751,11.004018578386358,0.3773229166899346,0.6017279536023087,0.08380802745587072,24.805454772846396,19005.000251222624,0
180.99150018418248,1119.027878995566,0.6511569407349272,0.1610333530487169,0.0720627760591542,0.1402339637797215,7.995284747690949,3.9877152873327844,0.3392792725901154,0.6474576819978379,0.054235633596920504,36.19494954825317,40508.672635995405,0
112.98243679732865,1377.2142085287894,0.6777686927408404,0.30444359113538033,0.02281387763274038,0.015208196849121555,16.008756587780482,3.9932844297327716,0.5039366160132804,0.4773103580757308,0.020605748481056053,22.59153732978133,31125.3943762895,0
160.99890114248603,824.2368203879076,0.6082962367405569,0.17513693757409296,0.01568324452736788,0.19832320410646742,17.999144869644667,8.997581621750427,0.34322982965984494,0.6541257927015884,0.07822209496584204,32.19942451404882,26540.036344094613,0
45.00133081447089,398.4104012836717,0.638295433012247,0.2797133089679178,0.06252473707786772,0.02554576152345331,14.992031334889973,16.98108906742348,0.6488674278975867,0.35622152679094954,0.018263949017652853,8.980037880024511,3585.761583102296,0
34.01153601809807,679.7112168193001,0.7769136112354743,0.14300607202047047,0.05877087555705811,0.01563552477228993,3.983029983298401,13.009457963462191,0.3592381276481509,0.6513611255887043,0.1010688357865661,6.796436541468688,4622.029829592688,0
34.99894137275925,511.23838223734975,0.7176776013643292,0.20605169659747477,0.06022249090734176,0.011722064874356421,10.010731393158173,2.984649616069572,0.5223354857716976,0.482295221649449,0.019148450893998473,6.996731920615231,3578.5715531208066,0
51.99835916430378,1230.835956244897,0.7851514051995482,0.14326890101407996,0.07108174531907584,0.0151341717325508,12.002282502884562,9.997718847204752,0.5884158797456156,0.4289122731729939,0.05294353467483017,10.410542961460736,12800.848164449928,0
124.00729568556021,895.4698863882045,0.7873359857182153,0.2066168645463501,0.03681170888056354,0.0,13.001111085614479,10.000709944379714,0.5468945866771571,0.45814673295984437,0.023688703815324882,24.799304195835834,22207.458116105554,0
199.0181014701663,870.3908020202566,0.6940404377048626,0.1034068113905238,0.0,0.18541464182749828,5.998134884905644,9.004603348007981,0.597060935289481,0.4108390636686428,0.08784350402009264,39.79803989681007,34641.302237108546,0
62.010976978703596,874.8246039309348,0.6766937673637637,0.14324399187982034,0.010747882576677184,0.1562288201227349,10.998702543815932,18.02889226654751,0.4335088561484779,0.5609725080793624,0.0654590793430531,12.402731550441553,10847.864178978154,0
142.01921254744892,777.4132922571875,0.5353966145353891,0.10350886967772863,0.05517920848257512,0.32306482684062465,16.016276666981486,12.0087464279032,0.5965994594210771,0.41681704848729717,0.02853595255094557,28.392742136298555,22078.766683730726,0
57.011637763061614,1330.5358169147846,0.5556797615995887,0.08857112436891199,0.05232626634727343,0.30327851557469726,16.972587877680823,6.001671120713102,0.6992687270182129,0.3031601603073203,0.029267618246615407,11.408978227439901,15168.149844852735,0
193.00526053253262,555.5109771889269,0.8023665985037487,0.12855926262386164,0.01375412265404366,0.04783699115842334,4.9960516247735,16.990500464752063,0.3701243367002045,0.6578738081393304,0.04081648606550406,38.59290440547851,21443.017489205533,0
259.00756318940637,45.49309494147652,0.559309496324289,0.21039509618026525,0.4582132953249507,0.01143941790043268,4.017352275555185,82.00702874869917,0.6580284325262628,0.34502442378822473,0.5233872904152366,51.805138626704796,2356.2320938832163,1
1119.014023406532,61.21175256971414,0.11524601270043933,0.5129440605163043,0.29268271313802685,0.09219567234414824,283.00015956987784,1.0038098456062248,0.8636965936229073,0.13363906240469836,0.2675636840636269,223.79014366285548,13695.839206910412,1
153.99423484335912,1217.557516188161,0.7812651705531359,0.10201228490387335,0.05722220956883433,0.07904073392870205,2.0200882431435234,5.013243296123941,0.35802567369450444,0.6270171391675762,0.01926589034273834,30.797576503375147,37500.493607590484,0
606.0058669021655,69.08171539082018,0.4065457129808478,0.15310678798787652,0.3776382820587498,0.026650808864332125,1.0060795233239135,203.00478026936642,0.7859808641614953,0.21708676198555538,0.60153720429064,121.21530225979826,8372.787176173393,1
107.98707631146908,394.0880477423247,0.8073008583040392,0.12424977948287247,0.049207982379974285,0.054467487057930655,10.006312112231699,15.000937864266184,0.4847243847337436,0.516488793868197,0.013986066994726891,21.601455056555928,8512.059520645473,0
142.9792163703903,1065.0323877150167,0.7540779118003629,0.2311814936103518,0.04213389720584504,0.0009857938897271832,18.991945349650933,14.993021826568041,0.4075064924368369,0.5904027214140444,0.05055901386313864,28.5993330724209,30460.05579900008,0
192.0157421000384,531.0610269743622,0.6162130713765044,0.13753646244753073,0.034282341387467996,0.189442411604467,17.007530134615894,17.998569335302285,0.4975566691963906,0.4852856028747098,0.09130360048330391,38.41036516139709,20392.40114032522,0
739.9883413499491,98.84177836174958,0.5774312457616202,0.10791749001821777,0.3456355675414559,0.0016954695867870794,4.003040943271379,248.01480464966352,0.6476314852911776,0.33176943001613324,0.5685558362841349,147.99436246146857,14628.121146196014,1
86.00621870072492,1343.9763413488804,0.5091843113327356,0.2988151280756134,0.028140255944649646,0.14767249448128011,4.009415756232601,12.004281979803256,0.4782720817359647,0.5108466786636962,0.04681662883753129,17.201338693917318,23116.405943181704,0
97.99155337670997,1062.2088458545823,0.8469869206113406,0.11390420262963134,0.04526941750514928,0.008116491564279975,12.994099112529955,14.003753498005302,0.6641093067601662,0.3367101752807811,0.026193525468636576,19.612770112630855,20819.357785678127,0
549.9969763358881,136.7652786851706,0.1365617378034518,0.8531508437314137,0.02635405271045035,0.0,93.00698170073682,1.0092010467901111,0.8212179484319493,0.187138389562802,0.019675543948976835,110.00024034520186,15043.009343656518,1
180.99039913946,1183.2994807981322,0.6918954717743236,0.06240073856665662,0.0374023374980586,0.1991627496686878,15.015168380958098,17.008572650300156,0.5114950924330395,0.4784416918919209,0.08519967291560598,36.19147177491071,42835.933973641,0
303.999324688866,182.34917326246836,0.878881845862941,0.06096646804093388,0.02927426429537332,0.0487306568950015,1.9975246673234495,2.005149306308437,0.6376465096037232,0.3585720066828583,0.48041706768701087,60.78503062716764,11086.955489637501,1
45.98819196918353,1166.301480239529,0.593962573112353,0.18319374794740706,0.03383940345877812,0.1882176805210154,5.015359832276373,2.0005583977800825,0.3971638545657632,0.5977872748418126,0.04561030342699461,9.207645740861153,10729.98563770944,0
943.0149804456757,89.40017556821365,0.11876200724995256,0.8549983798133827,0.04712069520813377,0.0,124.99610370899701,2.999615750910943,0.8479702835385042,0.14692347352511675,0.015554564091912316,188.59614323217897,16859.514816531722,1
117.99965945000636,728.8912785609357,0.6779770881654612,0.09474533645089281,0.004335978926041362,0.2364123461323795,8.012299026352183,15.99777379698707,0.6890182686184411,0.30531459096579977,0.0518074338621758,23.602873401574968,17201.807210185096,0
40.99888802646108,1262.2610987397484,0.8128974460113402,0.2633675652331646,0.021423868061869845,0.015676497504614736,19.99444515031664,11.994913642306058,0.4854050909991382,0.5056552355733358,0.09030699639328787,8.205218207249501,10350.442648578377,0
194.98108485478275,1123.0689693615218,0.5683800406319368,0.18181756606176808,0.06077232606739515,0.1736366043462917,15.015340612098704,13.990385777984343,0.5546942024409024,0.4395121846438432,0.09983905936722881,38.99575386582993,43799.18130186803,0
1082.0016390561036,337.8374594906068,0.05537859806378341,0.764481829829932,0.014167204828818992,0.13168545528923495,149.9875406067754,2.0246895185785054,0.8140155509326025,0.19407052728192362,0.032587524097877026,216.39508640263855,73108.0086123969,1
636.0050539273449,399.4787095597694,0.089004838325663,0.8882438224448232,0.0,0.04532057080012996,63.99181556433805,5.006909460529419,0.7714236941986097,0.25076140304994277,0.017889901358400177,127.1855190589092,50814.940824824844,1
